,Date,rel_low,rel_high,rel_open,rel_close,rel_volume,time,low,high,open,close,volume
3978,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,05:35:00,10232.25,10256.61,10243.21,10251.79,14.13979352
3979,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,05:40:00,10255.01,10266.73,10255.02,10262.54,7.96786603
3980,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,05:45:00,10256.14,10264.48,10264.33,10257.02,8.84502593
3981,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,05:50:00,10256.5,10270.0,10257.02,10256.5,9.73867968
3982,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,05:55:00,10256.13,10265.44,10256.5,10259.95,4.95928997
3983,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,06:00:00,10243.57,10260.22,10258.56,10246.17,27.18754613
3984,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,06:05:00,10241.68,10260.0,10244.5,10260.0,12.05728161
3985,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,06:10:00,10255.57,10268.22,10260.0,10265.9,21.26949432
3986,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,06:15:00,10246.2,10266.01,10266.01,10246.2,9.51117266
3987,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,06:20:00,10239.29,10254.39,10245.46,10251.12,13.56360053
3988,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,06:25:00,10232.45,10255.94,10251.3,10248.95,34.70144589
3989,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,06:30:00,10247.82,10263.0,10248.39,10262.99,9.13186693
3990,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,06:35:00,10251.5,10263.0,10263.0,10260.4,13.94585884
3991,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,06:40:00,10230.01,10257.18,10257.18,10238.94,15.323952300000002
3992,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,06:45:00,10229.23,10245.0,10238.94,10245.0,26.64061953
3993,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,06:50:00,10244.99,10259.06,10245.0,10252.9,9.8482897
3994,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,06:55:00,10243.37,10259.03,10253.05,10247.22,6.88622617
3995,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,07:00:00,10247.2,10269.96,10247.21,10269.14,7.96942256
3996,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,07:05:00,10260.31,10274.74,10266.11,10266.49,12.18812909
3997,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,07:10:00,10260.84,10284.97,10265.75,10284.91,31.59823444
3998,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,07:15:00,10281.52,10310.18,10284.91,10294.75,66.95032848
3999,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,07:20:00,10272.64,10310.0,10295.41,10310.0,38.20218684
4000,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,07:25:00,10302.56,10310.0,10309.99,10306.84,45.63479403
4001,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,07:30:00,10306.83,10349.99,10306.84,10320.01,146.58057794
4002,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,07:35:00,10264.9,10328.38,10320.01,10274.07,106.01201013
4003,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,07:40:00,10250.01,10284.68,10273.34,10267.26,41.67866296
4004,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,07:45:00,10215.84,10267.26,10267.26,10236.1,49.92341709
4005,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,07:50:00,10230.01,10251.31,10236.13,10243.45,20.75020335
4006,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,07:55:00,10230.01,10254.32,10243.44,10236.21,25.94477904
4007,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,08:00:00,10230.42,10260.36,10237.33,10255.41,26.79230169
4008,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,08:05:00,10244.37,10267.56,10255.4,10264.85,94.82326351
4009,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,08:10:00,10259.77,10301.77,10268.02,10276.05,119.05688004
4010,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,08:15:00,10264.41,10279.33,10276.85,10269.42,47.26414014
4011,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,08:20:00,10258.34,10272.4,10269.41,10258.35,13.95436995
4012,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,08:25:00,10245.75,10261.58,10258.34,10261.16,15.60343221
4013,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,08:30:00,10256.0,10261.16,10261.15,10256.01,34.25593674
4014,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,08:35:00,10256.01,10278.46,10256.01,10273.97,33.39675636
4015,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,08:40:00,10256.0,10273.65,10273.65,10261.02,24.45499464
4016,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,08:45:00,10245.0,10263.73,10261.03,10245.01,19.32357488
4017,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,08:50:00,10245.0,10263.6,10245.01,10259.03,32.48554706
4018,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,08:55:00,10258.11,10261.43,10259.03,10259.0,15.98574602
4019,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,09:00:00,10250.8,10266.26,10259.0,10258.03,29.38899142
4020,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,09:05:00,10258.0,10275.66,10258.03,10275.65,17.0843919
4021,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,09:10:00,10269.12,10279.23,10275.65,10276.56,24.76169579
4022,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,09:15:00,10273.2,10290.79,10276.56,10289.94,36.56216991
4023,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,09:20:00,10278.48,10300.0,10289.93,10300.0,46.92162844
4024,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,09:25:00,10299.99,10315.76,10299.99,10314.0,39.14545348
4025,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,09:30:00,10272.5,10314.02,10314.0,10291.58,134.52018549
4026,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,09:35:00,10272.0,10295.42,10293.71,10283.91,21.8768242
4027,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,09:40:00,10270.06,10284.76,10282.66,10271.99,15.99962533
4028,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,09:45:00,10270.0,10272.31,10271.3,10270.03,12.4437988
4029,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,09:50:00,10265.0,10282.15,10270.02,10280.26,27.50060963
4030,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,09:55:00,10278.37,10291.4,10280.27,10291.4,17.76870825
4031,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,10:00:00,10284.99,10299.99,10291.4,10285.5,27.6972054
4032,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,10:05:00,10280.0,10287.91,10285.5,10283.11,13.58816911
4033,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,10:10:00,10266.78,10293.83,10283.11,10266.78,16.943082
4034,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,10:15:00,10267.93,10280.03,10267.93,10274.15,26.811817699999995
4035,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,10:20:00,10274.14,10277.13,10274.14,10277.01,30.83695301
4036,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,10:25:00,10277.0,10280.02,10277.01,10280.01,19.72402994
4037,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,10:30:00,10277.0,10288.0,10280.01,10277.42,22.9207512
4038,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,10:35:00,10277.44,10291.42,10277.44,10285.57,35.27355471
4039,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,10:40:00,10277.0,10289.29,10285.59,10277.88,15.17287257
4040,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,10:45:00,10277.87,10300.44,10277.88,10291.27,102.03182828
4041,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,10:50:00,10288.01,10298.55,10291.26,10296.1,31.48685575
4042,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,10:55:00,10290.17,10298.54,10296.11,10293.09,24.79928726
4043,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,11:00:00,10293.09,10311.37,10293.09,10310.99,115.74272307
4044,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,11:05:00,10309.3,10329.73,10309.9,10329.72,55.48894783
4045,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,11:10:00,10311.24,10343.78,10329.72,10337.86,102.04536628
4046,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,11:15:00,10316.49,10335.08,10334.83,10325.89,33.66430744
4047,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,11:20:00,10308.93,10326.99,10325.89,10308.93,55.90316827
4048,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,11:25:00,10301.0,10327.56,10308.93,10321.75,32.42400073
4049,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,11:30:00,10317.54,10335.0,10321.75,10334.99,21.83865829
4050,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,11:35:00,10331.2,10350.0,10334.99,10342.0,189.98896521
4051,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,11:40:00,10330.98,10343.59,10343.58,10332.75,24.675885
4052,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,11:45:00,10332.74,10370.0,10332.74,10370.0,97.57521173
4053,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,11:50:00,10359.38,10370.0,10369.99,10362.8,60.00010041
4054,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,11:55:00,10357.79,10377.74,10365.59,10376.76,112.61051608
4055,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,12:00:00,10376.76,10395.66,10376.76,10389.99,55.13990025
4056,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,12:05:00,10361.27,10393.53,10390.0,10361.29,39.4414335
4057,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,12:10:00,10350.65,10374.99,10361.29,10365.34,47.24914327
4058,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,12:15:00,10357.15,10372.14,10365.42,10358.89,17.28374589
4059,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,12:20:00,10357.15,10360.48,10358.87,10357.16,29.88041191
4060,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,12:25:00,10352.41,10359.09,10357.15,10352.41,44.34005717
4061,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,12:30:00,10348.21,10358.7,10353.79,10358.7,45.45447721
4062,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,12:35:00,10358.69,10370.0,10358.7,10365.47,18.1961075
4063,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,12:40:00,10345.66,10365.73,10363.65,10350.17,22.62433401
4064,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,12:45:00,10332.06,10351.4,10350.18,10339.99,35.0188976
4065,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,12:50:00,10339.99,10363.08,10340.0,10360.55,44.86402559
4066,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,12:55:00,10357.51,10365.0,10360.22,10362.04,39.17641442
4067,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,13:00:00,10359.77,10381.87,10362.03,10380.0,31.34636893
4068,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,13:05:00,10375.84,10387.01,10380.0,10385.57,30.89845716
4069,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,13:10:00,10375.79,10388.29,10385.58,10378.12,70.32328662
4070,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,13:15:00,10375.0,10388.62,10378.07,10385.98,21.23361063
4071,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,13:20:00,10376.02,10391.83,10385.9,10379.3,35.55269749
4072,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,13:25:00,10375.0,10381.25,10381.25,10375.0,45.72542053
4073,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,13:30:00,10375.01,10392.0,10375.01,10380.54,26.61321804
4074,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,13:35:00,10375.0,10384.06,10380.55,10375.01,23.11251751
4075,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,13:40:00,10366.56,10380.11,10375.01,10380.11,22.99176799
4076,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,13:45:00,10371.86,10380.11,10380.1,10373.58,19.42879199
4077,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,13:50:00,10369.45,10380.1,10372.61,10374.36,12.7112846
4078,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,13:55:00,10369.57,10378.24,10374.37,10371.56,8.32827458
4079,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,14:00:00,10370.49,10383.98,10370.68,10383.66,14.37814242
4080,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,14:05:00,10379.99,10385.2,10382.55,10385.0,16.66279234
4081,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,14:10:00,10382.05,10389.92,10384.89,10384.13,18.85498882
4082,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,14:15:00,10380.81,10387.51,10384.13,10387.29,6.33147929
4083,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,14:20:00,10376.2,10388.0,10387.3,10376.2,15.35541278
4084,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,14:25:00,10373.16,10377.58,10376.2,10377.57,11.48662707
4085,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,14:30:00,10377.57,10393.88,10377.57,10381.96,48.26694786
4086,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,14:35:00,10368.49,10383.74,10381.86,10375.5,13.93562616
4087,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,14:40:00,10367.29,10375.99,10375.5,10370.05,11.40834891
4088,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,14:45:00,10325.0,10374.53,10370.04,10326.56,115.17591448
4089,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,14:50:00,10326.57,10348.54,10326.57,10344.95,19.58794663
4090,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,14:55:00,10342.61,10351.51,10342.61,10347.34,15.43108232
4091,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,15:00:00,10341.16,10347.35,10347.34,10346.46,11.36351433
4092,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,15:05:00,10301.07,10346.5,10346.46,10319.6,56.30227568
4093,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,15:10:00,10316.46,10320.0,10319.6,10320.0,20.8357537
4094,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,15:15:00,10320.0,10326.08,10320.0,10326.07,7.42880582
4095,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,15:20:00,10326.07,10351.78,10326.07,10350.66,40.13841295
4096,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,15:25:00,10349.0,10361.87,10350.65,10356.92,17.36845749
4097,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,15:30:00,10356.63,10365.2,10356.92,10356.63,17.35073217
4098,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,15:35:00,10341.0,10356.64,10356.64,10343.35,53.85285962
4099,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,15:40:00,10343.34,10367.14,10343.36,10362.7,74.25481206
4100,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,15:45:00,10362.69,10365.79,10362.7,10363.77,15.24086105
4101,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,15:50:00,10363.76,10376.39,10363.76,10375.07,39.31201268
4102,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,15:55:00,10371.31,10379.46,10374.98,10371.31,24.05518944
4103,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,16:00:00,10363.46,10371.32,10371.31,10363.47,19.54803037
4104,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,16:05:00,10347.38,10363.47,10363.46,10361.01,12.30497266
4105,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,16:10:00,10361.02,10373.39,10361.02,10368.55,12.42372389
4106,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,16:15:00,10347.77,10368.55,10368.55,10349.06,24.34682515
4107,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,16:20:00,10348.39,10364.34,10350.51,10362.6,22.94535389
4108,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,16:25:00,10362.59,10370.0,10362.6,10368.75,11.86690068
4109,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,16:30:00,10368.74,10369.99,10368.74,10369.13,5.22972227
4110,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,16:35:00,10352.78,10369.14,10369.14,10356.08,13.04151262
4111,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,16:40:00,10349.16,10357.94,10356.08,10349.17,15.75369134
4112,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,16:45:00,10348.16,10353.23,10349.17,10353.23,27.68400799
4113,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,16:50:00,10353.22,10370.0,10353.23,10370.0,26.26294881
4114,02_14_2020,-1.0,-1.0,-1.0,1.0,-1.0,16:55:00,10367.38,10372.42,10369.99,10371.33,24.45509112
4115,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,17:00:00,9879.78,9911.22,9911.22,9880.0,41.44690915
4116,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,17:05:00,9869.69,9882.99,9879.99,9869.69,16.52330581
4117,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,17:10:00,9856.12,9894.39,9869.0,9894.39,54.79261661
4118,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,17:15:00,9892.09,9900.91,9894.39,9900.01,14.59898821
4119,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,17:20:00,9893.51,9900.9,9900.0,9900.9,17.71664411
4120,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,17:25:00,9900.9,9921.83,9900.9,9914.11,22.73858964
4121,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,17:30:00,9902.56,9918.65,9914.11,9912.01,25.968739000000006
4122,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,17:35:00,9914.66,9926.15,9914.66,9926.15,21.01136052
4123,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,17:40:00,9921.48,9926.5,9926.15,9923.0,8.85690926
4124,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,17:45:00,9911.0,9927.9,9923.0,9914.95,12.87508901
4125,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,17:50:00,9913.86,9926.01,9913.86,9926.01,13.74870529
4126,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,17:55:00,9925.0,9931.06,9926.01,9931.05,6.76280429
4127,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,18:00:00,9931.05,9937.16,9931.06,9932.79,21.49206616
4128,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,18:05:00,9920.0,9932.79,9932.79,9925.02,43.11259585
4129,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,18:10:00,9925.02,9933.54,9925.02,9933.42,3.51256202
4130,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,18:15:00,9933.41,9939.65,9933.42,9939.64,9.26117077
4131,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,18:20:00,9925.04,9939.63,9939.63,9925.51,6.95875893
4132,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,18:25:00,9925.07,9933.67,9925.51,9931.95,4.84034471
4133,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,18:30:00,9923.0,9931.96,9931.95,9923.07,8.72308911
4134,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,18:35:00,9918.0,9927.51,9923.06,9918.01,14.56557552
4135,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,18:40:00,9912.05,9918.01,9918.01,9912.63,12.50058542
4136,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,18:45:00,9912.61,9927.14,9912.63,9927.13,13.23224311
4137,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,18:50:00,9923.03,9929.33,9927.14,9929.33,11.49438253
4138,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,18:55:00,9929.32,9931.3,9929.33,9931.26,4.39036407
4139,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,19:00:00,9930.89,9931.27,9931.27,9930.9,3.35574599
4140,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,19:05:00,9926.22,9931.0,9930.9,9930.21,8.8117309
4141,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,19:10:00,9925.0,9930.21,9930.21,9925.56,10.05671659
4142,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,19:15:00,9925.56,9929.84,9925.56,9929.84,9.90364053
4143,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,19:20:00,9929.83,9954.54,9929.84,9954.54,33.50231591
4144,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,19:25:00,9939.59,9977.28,9955.16,9971.89,40.8273438
4145,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,19:30:00,9971.94,9989.71,9971.94,9987.54,40.14135176
4146,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,19:35:00,9970.0,9987.56,9987.54,9983.71,65.36637091
4147,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,19:40:00,9974.83,9989.77,9985.15,9989.76,56.57515049
4148,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,19:45:00,9989.76,10033.31,9989.76,10030.0,264.99995114
4149,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,19:50:00,10012.45,10030.0,10030.0,10016.16,62.1483331
4150,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,19:55:00,10016.15,10043.14,10016.15,10040.64,91.93352123
4151,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,20:00:00,10031.0,10047.0,10040.65,10035.0,37.12894811
4152,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,20:05:00,10031.84,10048.34,10035.01,10031.84,19.7813557
4153,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,20:10:00,10018.14,10031.84,10030.0,10030.0,53.46372204
4154,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,20:15:00,10005.05,10030.0,10029.99,10005.06,17.84575118
4155,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,20:20:00,10005.0,10020.0,10005.06,10020.0,22.16732562
4156,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,20:25:00,10013.92,10023.0,10019.99,10023.0,4.19123483
4157,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,20:30:00,10022.99,10035.32,10023.0,10023.89,35.647323
4158,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,20:35:00,10010.21,10028.66,10023.89,10017.89,13.31530399
4159,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,20:40:00,10010.0,10017.9,10017.9,10013.11,26.973823100000004
4160,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,20:45:00,9995.0,10013.12,10013.11,10005.0,14.97626436
4161,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,20:50:00,10004.99,10019.0,10004.99,10018.99,44.38708013
4162,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,20:55:00,10006.98,10019.0,10019.0,10006.98,8.02412351
4163,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,21:00:00,10004.19,10015.0,10006.93,10006.97,24.5021279
4164,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,21:05:00,9980.0,10006.96,10006.96,9988.36,20.56810333
4165,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,21:10:00,9988.36,9997.46,9988.36,9996.57,9.99297139
4166,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,21:15:00,9991.9,10000.0,9997.51,9996.99,7.64310401
4167,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,21:20:00,9995.94,10014.45,9996.98,10014.45,22.06211183
4168,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,21:25:00,9998.9,10015.0,10014.44,10001.97,27.93004471
4169,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,21:30:00,9994.81,10015.0,9998.94,10015.0,31.41415666
4170,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,21:35:00,10007.38,10015.0,10015.0,10007.39,15.9521936
4171,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,21:40:00,10007.38,10014.38,10007.38,10008.84,3.79759218
4172,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,21:45:00,10001.32,10015.0,10008.84,10015.0,3.39818535
4173,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,21:50:00,10010.02,10017.82,10014.99,10011.54,6.50539625
4174,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,21:55:00,10008.55,10025.0,10011.54,10022.14,40.59557734
4175,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,22:00:00,10018.08,10025.0,10022.13,10025.0,21.5644406
4176,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,22:05:00,10023.89,10025.0,10024.99,10025.0,24.38125421
4177,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,22:10:00,10000.23,10025.0,10025.0,10000.23,91.21048858
4178,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,22:15:00,9990.0,10000.29,10000.25,9991.3,14.16818311
4179,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,22:20:00,9987.53,10000.24,9991.29,9996.86,11.929238
4180,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,22:25:00,9987.0,9996.86,9996.85,9990.62,4.47313272
4181,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,22:30:00,9963.01,9990.62,9990.61,9973.58,39.05481439
4182,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,22:35:00,9961.0,9976.53,9976.42,9974.26,11.50456345
4183,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,22:40:00,9959.0,9980.18,9974.26,9980.17,19.15885258
4184,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,22:45:00,9937.31,9982.33,9980.74,9948.79,33.42297607
4185,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,22:50:00,9938.88,9955.95,9943.42,9947.81,18.09877598
4186,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,22:55:00,9947.82,9966.65,9947.82,9955.13,21.74606899
4187,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,23:00:00,9954.05,9973.28,9955.53,9973.27,4.08090968
4188,02_15_2020,-1.0,-1.0,1.0,-1.0,-1.0,23:05:00,9955.55,9979.75,9975.86,9959.2,9.26205438
